CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,imcome_cat,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
709945458,0,52,M,3,Uneducated,Single,$60K - $80K,Blue,40,3,1,1,1438.3,512.0,926.3,,,,0.708,0.356
709946658,0,49,F,4,College,Single,$40K - $60K,Blue,30,5,3,3,2765.0,1211.0,1554.0,0.736,4629.0,,,0.438
709948233,0,47,F,3,Uneducated,Single,Unknown,Blue,35,1,4,3,2446.0,,547.0,0.714,5347.0,87.0,0.74,
709950858,0,45,M,5,College,Single,,Blue,35,4,2,1,33755.0,2301.0,31454.0,,3458.0,71.0,0.651,0.068
709952658,0,46,F,3,Graduate,Unknown,Less than $40K,Blue,33,6,3,2,3025.0,2491.0,534.0,,4460.0,62.0,0.722,0.823
709955958,0,41,F,1,High School,Single,Less than $40K,Blue,33,4,2,0,8054.0,1023.0,7031.0,,3374.0,,0.875,
709957158,0,48,M,4,High School,Married,$40K - $60K,Blue,40,5,1,2,2514.0,2251.0,263.0,0.852,3942.0,,0.625,0.895
709959858,0,43,F,4,Graduate,Single,Less than $40K,Blue,32,6,3,4,4341.0,0.0,4341.0,0.613,3825.0,63.0,0.537,
709961958,1,58,F,4,High School,Divorced,Unknown,Blue,45,4,1,1,21065.0,2517.0,18548.0,0.84,1060.0,32.0,,0.119
709965858,0,46,M,1,High School,Married,$120K +,Blue,28,4,3,3,9880.0,1792.0,8088.0,0.804,4609.0,80.0,0.951,0.181
709967358,0,48,M,4,Post-Graduate,Single,,Blue,36,6,2,3,30367.0,,28005.0,1.708,1671.0,27.0,0.929,0.078
709969758,0,43,M,3,Graduate,Single,$60K - $80K,Platinum,35,4,3,3,34516.0,1774.0,32742.0,,13966.0,,0.667,0.051
709971708,1,51,F,1,High School,Single,Unknown,Blue,41,3,3,2,9701.0,0.0,9701.0,1.024,9404.0,,0.824,0.0
709972908,0,38,F,2,Graduate,Single,Less than $40K,Blue,25,5,1,2,9874.0,1059.0,8815.0,,4369.0,,0.707,0.107
709974108,0,35,F,1,Graduate,Single,Less than $40K,Blue,23,4,3,3,2640.0,1051.0,1589.0,0.833,3116.0,80.0,0.6,
709976358,0,51,,1,Unknown,Single,Less than $40K,Blue,42,4,3,3,3236.0,0.0,3236.0,0.797,3952.0,80.0,0.739,0.0
709977933,1,52,M,5,Uneducated,Married,$80K - $120K,Blue,44,2,3,4,9959.0,199.0,9760.0,,8517.0,,0.5,0.02
709980783,0,51,F,3,High School,Divorced,,Blue,36,4,3,0,3961.0,1729.0,2232.0,,4066.0,63.0,0.8,0.437
709982658,0,41,,2,College,Married,Less than $40K,Blue,31,4,2,3,9759.0,,7721.0,0.622,4226.0,,,0.209
709984083,0,43,F,3,Unknown,Single,,Blue,36,2,2,2,3849.0,,2568.0,0.777,7930.0,,0.607,0.333
709985133,0,33,F,2,Graduate,Divorced,Less than $40K,Blue,24,3,1,2,6803.0,2296.0,4507.0,,,47.0,1.043,0.337
709986633,0,29,M,1,High School,Married,$40K - $60K,Blue,36,3,1,3,1438.3,,1438.3,0.742,2144.0,41.0,0.577,0.0
709987683,1,46,F,4,Graduate,Married,,Blue,36,4,3,4,2286.0,0.0,2286.0,1.057,2798.0,,,0.0
709993158,0,46,F,2,Graduate,Married,,Blue,31,5,2,0,2330.0,1584.0,746.0,,3917.0,71.0,0.651,
709997958,0,39,M,3,Graduate,Married,$40K - $60K,Blue,28,4,3,4,3478.0,0.0,3478.0,0.65,2133.0,,,0.0
710002833,0,32,F,1,High School,Married,Unknown,Blue,22,3,2,3,3413.0,2517.0,896.0,0.984,4355.0,,0.919,0.737
710003958,0,48,F,5,Post-Graduate,Married,Less than $40K,Blue,40,3,3,3,1438.3,665.0,773.3,0.75,4100.0,84.0,0.615,
710004933,0,44,M,5,Uneducated,Married,$60K - $80K,Blue,36,3,3,2,8645.0,1454.0,7191.0,0.708,1435.0,,1.778,0.168
710005683,0,56,M,2,College,Single,,Blue,46,3,3,5,12540.0,1696.0,10844.0,0.799,16518.0,,0.716,
710006958,0,53,F,1,High School,Single,,Blue,41,6,2,2,8693.0,,7897.0,0.864,4755.0,,,
710013258,0,44,F,3,High School,Single,,Blue,31,3,2,2,1980.0,823.0,1157.0,0.861,,,0.683,
710014683,0,31,F,0,Graduate,Single,Less than $40K,Blue,20,3,3,2,3480.0,724.0,2756.0,,,,,0.208
710015733,1,41,F,1,Doctorate,Divorced,Less than $40K,Blue,30,3,3,1,2029.0,621.0,1408.0,,3142.0,,,
710016708,0,44,,3,Graduate,Married,Less than $40K,Silver,26,1,3,1,10877.0,1802.0,9075.0,0.706,7974.0,,0.731,0.166
710017758,0,44,M,4,Graduate,Single,$40K - $60K,Blue,36,5,2,3,11346.0,0.0,11346.0,0.665,,67.0,0.457,
710019933,0,29,M,1,Uneducated,Single,$40K - $60K,Blue,22,2,3,3,11522.0,1203.0,10319.0,0.847,13720.0,,0.831,0.104
710023233,0,36,M,3,Graduate,Single,$120K +,Blue,36,6,2,4,24457.0,1300.0,23157.0,0.914,2739.0,65.0,0.912,0.053
710026458,0,34,M,1,Unknown,Married,$40K - $60K,Blue,36,2,2,2,3995.0,,1520.0,,12575.0,99.0,0.8,0.62
710032608,0,52,F,1,Graduate,Single,Less than $40K,Blue,32,3,1,3,5927.0,2320.0,3607.0,,1558.0,46.0,0.643,
710035008,0,31,F,0,Uneducated,Single,Less than $40K,Blue,24,3,2,4,3827.0,,2430.0,,,64.0,1.0,0.365
710036508,0,42,M,5,Uneducated,Married,$40K - $60K,Blue,34,5,3,2,14281.0,,12762.0,0.256,1164.0,35.0,0.522,0.106
710038008,0,56,F,1,Graduate,Single,$40K - $60K,Blue,47,3,2,1,6038.0,0.0,6038.0,0.741,1447.0,30.0,0.875,0.0
710040483,0,37,,3,Uneducated,Unknown,$60K - $80K,Blue,26,6,2,1,14485.0,2124.0,12361.0,0.527,3895.0,,0.776,0.147
710043408,0,49,M,3,Graduate,Married,$80K - $120K,Blue,37,4,1,4,15610.0,2048.0,13562.0,0.657,1916.0,58.0,,
710045058,0,46,M,5,High School,Married,,Silver,28,5,1,3,18797.0,2158.0,16639.0,0.446,1364.0,,0.538,0.115
710047533,1,51,M,3,Graduate,Single,$80K - $120K,Gold,36,4,3,3,34516.0,2201.0,32315.0,0.978,8614.0,63.0,,0.064
710051658,0,46,M,3,Graduate,Married,$60K - $80K,Blue,37,6,3,3,18821.0,774.0,18047.0,0.586,4402.0,,0.562,0.041
710056758,0,51,M,4,High School,Single,$40K - $60K,Blue,36,2,2,4,10017.0,,8167.0,0.622,15635.0,,0.681,0.185
710058033,0,51,,0,Uneducated,Divorced,$120K +,Blue,41,4,1,0,23898.0,0.0,23898.0,0.486,3781.0,66.0,0.61,
710061783,1,49,M,1,Graduate,Married,,Blue,40,6,1,4,14973.0,,14973.0,0.895,,59.0,0.439,0.0
710066133,1,30,M,0,Graduate,Single,Less than $40K,Silver,36,4,3,3,12833.0,0.0,12833.0,,9619.0,,0.786,0.0
710067183,0,28,M,1,High School,Single,Less than $40K,Blue,36,5,2,3,1950.0,,1950.0,0.803,2074.0,,0.8,
710070183,0,53,F,1,High School,Single,Less than $40K,Blue,36,3,2,2,2615.0,1772.0,843.0,0.611,,38.0,0.357,
710081208,1,52,,2,College,Single,$120K +,Blue,32,4,3,1,4935.0,,4935.0,0.713,7886.0,,0.882,0.0
710082708,0,44,M,4,Post-Graduate,Single,,Blue,32,2,4,2,23957.0,2102.0,21855.0,0.997,1276.0,26.0,0.733,
710084883,0,34,M,2,College,Married,,Blue,22,4,2,4,1631.0,0.0,1631.0,,2962.0,57.0,1.111,0.0
710088483,0,52,M,3,Uneducated,Married,$80K - $120K,Blue,40,4,1,3,21877.0,1073.0,20804.0,0.908,3283.0,,1.0,0.049
710090958,0,51,M,3,College,Married,$80K - $120K,Blue,40,6,3,3,1844.0,1232.0,612.0,0.588,4182.0,,0.651,
710092683,0,38,M,2,College,Married,$80K - $120K,Blue,30,2,3,2,3735.0,,2314.0,0.57,1837.0,47.0,,
710103558,0,50,M,3,Post-Graduate,Single,$120K +,Blue,31,4,1,2,3234.0,1486.0,1748.0,,1354.0,28.0,,0.459
710104908,0,56,F,5,College,Single,Less than $40K,Blue,43,4,1,0,2763.0,2517.0,246.0,0.938,1246.0,31.0,0.824,
710106933,0,32,M,2,Uneducated,Single,$80K - $120K,Silver,20,2,3,3,34516.0,2136.0,32380.0,0.849,14667.0,,0.75,0.062
710109633,0,39,M,2,College,Married,,Blue,31,6,3,2,9871.0,1061.0,8810.0,0.545,,,0.478,
710110683,0,52,M,2,College,Married,$60K - $80K,Blue,36,1,1,3,7879.0,1007.0,6872.0,0.726,4844.0,83.0,0.976,0.128
710111733,0,48,M,2,High School,Married,$80K - $120K,Blue,39,5,1,3,8091.0,1996.0,6095.0,,,,0.647,0.247
710112933,0,28,M,1,Uneducated,Single,,Blue,18,6,3,2,16604.0,1716.0,14888.0,,2580.0,,0.649,0.103
710115108,0,45,,2,Graduate,Unknown,$40K - $60K,Blue,37,5,2,3,5562.0,,4006.0,,4568.0,,0.767,0.28
710116833,1,59,F,1,High School,Single,$40K - $60K,Blue,36,5,3,3,1665.0,0.0,1665.0,1.01,,40.0,0.333,0.0
710119233,0,37,,1,High School,Married,$120K +,Blue,26,5,2,1,11726.0,1925.0,9801.0,0.855,,63.0,0.703,0.164
710122458,0,38,,2,High School,Single,$60K - $80K,Silver,36,5,3,2,31546.0,,29489.0,0.625,15311.0,,0.714,0.065
710129283,0,45,,4,Uneducated,Married,,Blue,26,4,3,1,16317.0,0.0,16317.0,,2944.0,,0.972,0.0
710133858,0,40,F,1,Graduate,Unknown,Less than $40K,Blue,30,5,1,1,7554.0,1848.0,5706.0,0.767,4150.0,64.0,0.524,
710135058,0,56,M,1,Graduate,Married,$80K - $120K,Blue,44,3,1,0,9078.0,,7577.0,0.51,1543.0,,,0.165
710136258,1,33,F,2,Graduate,Single,Less than $40K,Blue,24,6,2,3,1806.0,0.0,1806.0,0.983,2833.0,43.0,,0.0
710141208,0,45,F,4,Uneducated,Married,Less than $40K,Blue,37,3,3,1,3196.0,1817.0,1379.0,0.731,13300.0,104.0,0.677,0.569
710142258,0,53,F,2,Unknown,Single,Less than $40K,Blue,36,5,2,2,1820.0,909.0,911.0,0.737,4665.0,67.0,0.763,0.499
710147958,0,47,M,3,High School,Married,$40K - $60K,Silver,36,3,2,2,16138.0,,14889.0,,1198.0,33.0,0.833,0.077
710150208,0,44,F,4,Post-Graduate,Divorced,Less than $40K,Blue,26,4,1,3,2295.0,,1045.0,0.912,3834.0,69.0,0.643,
710153583,1,30,F,0,Uneducated,Married,Less than $40K,Blue,13,3,1,3,6075.0,0.0,6075.0,0.923,9242.0,63.0,0.909,0.0
710155983,1,52,M,1,Unknown,Single,,Blue,36,3,3,4,4826.0,0.0,4826.0,0.954,8585.0,,1.0,0.0
710157108,0,42,F,3,Graduate,Single,$40K - $60K,Blue,33,6,2,3,3376.0,1661.0,1715.0,,4629.0,,0.923,0.492
710159658,0,46,M,5,High School,Married,$120K +,Blue,32,5,2,2,34516.0,,33492.0,0.72,2436.0,71.0,,0.03
710161083,1,62,F,0,Uneducated,Single,Less than $40K,Blue,36,6,3,3,5780.0,0.0,5780.0,0.394,6613.0,,0.429,0.0
710162133,1,41,M,4,Graduate,Married,$80K - $120K,Blue,36,1,3,6,4725.0,,3472.0,,9134.0,,,0.265
710163633,0,41,,4,Graduate,Divorced,$40K - $60K,Blue,36,3,3,2,1919.0,867.0,1052.0,,4996.0,92.0,0.704,0.452
710164683,0,33,M,1,Graduate,Married,$60K - $80K,Blue,22,3,1,3,2859.0,2517.0,342.0,,,36.0,0.636,0.88
710166783,0,49,F,1,Graduate,Married,Less than $40K,Blue,36,3,3,0,8228.0,0.0,8228.0,,4277.0,80.0,0.702,0.0
710170758,1,32,M,0,Post-Graduate,Married,$60K - $80K,Blue,25,6,2,2,4469.0,2331.0,2138.0,1.006,,,0.763,0.522
710175783,0,45,F,3,High School,Single,Unknown,Blue,25,4,2,1,1986.0,1042.0,944.0,0.593,4303.0,59.0,,
710178558,1,46,M,2,High School,Married,$60K - $80K,Gold,38,5,3,6,34516.0,,31999.0,0.956,9314.0,89.0,0.978,0.073
710180958,0,43,M,3,High School,Single,$40K - $60K,Blue,33,5,2,3,3040.0,2517.0,523.0,,,31.0,0.476,
710182383,0,44,M,3,Uneducated,Divorced,$80K - $120K,Blue,13,4,2,3,17846.0,1568.0,16278.0,1.064,3626.0,77.0,0.878,0.088
710186958,0,45,,3,Unknown,Single,Unknown,Blue,32,6,3,4,9294.0,2000.0,7294.0,,,,,0.215
710188308,0,51,F,3,Graduate,Single,Less than $40K,Blue,41,6,2,3,1519.0,1148.0,371.0,0.767,4927.0,73.0,,0.756
710190858,0,28,M,1,Unknown,Unknown,$40K - $60K,Blue,15,5,2,4,9283.0,2288.0,6995.0,0.928,13804.0,110.0,,0.246
710192283,0,46,M,4,Post-Graduate,Married,,Blue,36,1,2,2,2219.0,,1039.0,0.768,8686.0,,0.625,0.532
710194683,0,43,M,3,Graduate,Unknown,,Blue,30,3,1,4,3244.0,2260.0,984.0,0.711,2313.0,39.0,,0.697
710197308,0,39,F,2,Graduate,Married,Less than $40K,Blue,28,4,3,0,1438.3,0.0,1438.3,1.017,4089.0,73.0,0.872,
710201058,0,46,,4,Graduate,Married,Less than $40K,Blue,38,3,3,2,1485.0,736.0,749.0,0.622,4198.0,65.0,0.912,
710202783,0,33,M,2,Graduate,Married,,Blue,13,3,3,3,1963.0,1721.0,242.0,0.68,1378.0,,0.762,0.877
710208633,0,37,,1,Graduate,Married,Less than $40K,Blue,31,5,2,2,2417.0,1929.0,488.0,0.886,,42.0,0.556,0.798
710211783,1,38,F,4,Unknown,Married,Less than $40K,Blue,26,3,2,2,1438.3,0.0,1438.3,0.777,2264.0,,0.625,0.0
710213508,0,63,M,1,High School,Single,$60K - $80K,Blue,54,2,3,3,23355.0,1061.0,22294.0,0.864,8634.0,,0.9,
710218233,0,43,F,3,High School,Single,$40K - $60K,Blue,35,4,3,3,2297.0,1044.0,1253.0,,3161.0,65.0,0.711,0.455
710219658,0,48,F,3,Doctorate,Married,Unknown,Blue,44,4,3,3,2021.0,1186.0,835.0,0.616,4633.0,,0.574,0.587
710226708,0,55,F,2,Uneducated,Divorced,Less than $40K,Blue,49,5,2,1,1438.3,680.0,758.3,0.77,4573.0,93.0,,0.473
710227908,0,37,F,3,Graduate,Single,Less than $40K,Blue,36,3,2,3,6077.0,,4680.0,,2837.0,,0.609,0.23
710229333,0,38,M,2,College,Single,$40K - $60K,Blue,20,6,1,3,11068.0,1254.0,9814.0,0.418,3812.0,,0.641,
710231433,0,56,M,1,Uneducated,Unknown,$60K - $80K,Blue,43,5,1,4,3110.0,2378.0,732.0,,3395.0,75.0,,0.765
710232483,0,49,F,1,Uneducated,Married,,Blue,36,2,3,2,19846.0,2162.0,17684.0,0.602,16908.0,122.0,0.694,
710233683,0,55,M,3,Graduate,Married,,Blue,36,4,3,4,2801.0,2403.0,398.0,,1526.0,44.0,1.0,
710237283,0,50,F,2,Graduate,Married,Less than $40K,Blue,38,2,1,1,9546.0,960.0,8586.0,,14211.0,111.0,0.657,0.101
710244108,0,44,,3,College,Married,$60K - $80K,Gold,34,3,1,3,34516.0,1543.0,32973.0,0.774,,101.0,0.712,
710255208,0,60,M,0,Uneducated,Married,Less than $40K,Blue,49,4,2,4,2094.0,,534.0,0.537,1969.0,,0.367,0.745
710256708,0,30,,1,Unknown,Single,Less than $40K,Blue,19,5,2,0,8744.0,1712.0,7032.0,0.895,2579.0,68.0,,0.196
710257683,0,50,M,3,Graduate,Single,$120K +,Blue,33,1,2,2,34516.0,1134.0,33382.0,,4520.0,73.0,,
710260983,0,51,F,4,Graduate,Divorced,Less than $40K,Blue,36,2,3,2,2984.0,2512.0,472.0,0.861,,,0.685,0.842
710262408,0,29,M,1,Graduate,Married,$80K - $120K,Silver,36,1,2,1,34516.0,,32850.0,,13971.0,116.0,0.812,0.048
710263608,0,53,F,3,High School,Married,Unknown,Blue,36,4,2,4,11098.0,821.0,10277.0,0.896,,46.0,,0.074
710267583,0,45,F,3,Doctorate,Divorced,Unknown,Blue,33,6,3,2,12587.0,815.0,11772.0,0.576,3914.0,83.0,0.766,0.065
710273658,0,36,M,2,Graduate,Married,$60K - $80K,Blue,17,5,2,3,3092.0,1825.0,1267.0,1.46,,61.0,0.488,0.59
710277183,0,34,F,3,Uneducated,Single,,Blue,27,3,2,4,2313.0,1775.0,538.0,,4317.0,68.0,0.545,0.767
710278458,1,52,M,2,High School,Single,$80K - $120K,Blue,43,4,3,3,11617.0,2517.0,9100.0,,1643.0,,,
710279508,0,52,,2,Graduate,Married,$80K - $120K,Blue,42,5,3,2,21782.0,1006.0,20776.0,,1537.0,,0.591,
710280558,0,51,M,1,Graduate,Single,$60K - $80K,Blue,39,3,3,2,8796.0,2517.0,6279.0,0.492,1195.0,,,0.286
710284233,1,33,M,4,Uneducated,Married,,Blue,36,5,3,4,1438.3,0.0,1438.3,0.98,2439.0,43.0,,
710287533,0,31,M,2,Graduate,Single,$40K - $60K,Blue,36,3,2,4,6269.0,1169.0,5100.0,0.743,2221.0,57.0,0.727,0.186
710288883,0,40,F,1,Graduate,Married,Less than $40K,Blue,32,4,1,5,8749.0,1654.0,7095.0,0.695,,,0.553,0.189
710289783,1,43,,2,Uneducated,Divorced,Less than $40K,Blue,25,5,2,4,2086.0,2007.0,79.0,,,48.0,0.6,0.962
710294808,0,44,,3,High School,Married,$60K - $80K,Blue,36,4,1,2,2188.0,1241.0,947.0,0.782,4509.0,67.0,0.675,
710295858,0,43,M,4,Graduate,Divorced,$80K - $120K,Blue,32,2,1,2,24244.0,1649.0,22595.0,0.776,8074.0,84.0,0.647,0.068
710297133,0,47,M,3,High School,Married,$80K - $120K,Blue,36,6,3,3,30210.0,1194.0,29016.0,0.948,3503.0,65.0,0.667,
710299608,1,53,F,2,Unknown,Married,Less than $40K,Blue,33,2,3,3,2859.0,2517.0,342.0,0.993,,30.0,0.667,0.88
710300733,0,38,M,3,High School,Single,$120K +,Blue,27,2,4,1,34516.0,0.0,34516.0,0.919,13781.0,,0.797,0.0
710301858,0,49,F,5,High School,Married,Unknown,Silver,36,6,2,2,34516.0,,32497.0,0.614,,,,0.058
710306358,1,38,M,1,Unknown,Married,$40K - $60K,Blue,18,1,1,2,9664.0,1983.0,7681.0,0.873,7995.0,56.0,0.806,0.205
710307933,0,32,F,0,College,Single,Less than $40K,Blue,24,3,3,4,2917.0,2517.0,400.0,0.833,,60.0,0.875,
710308983,0,50,F,3,Graduate,Unknown,Less than $40K,Blue,39,1,1,3,3287.0,2517.0,770.0,0.586,4148.0,83.0,0.66,
710310108,0,46,F,1,Doctorate,Married,Less than $40K,Blue,29,3,3,2,2406.0,1705.0,701.0,0.624,,89.0,,0.709
710311233,0,44,,4,High School,Single,Unknown,Blue,37,3,3,3,7632.0,0.0,7632.0,,4498.0,86.0,0.623,0.0
710312658,0,54,,2,Unknown,Married,Less than $40K,Blue,43,4,3,3,6266.0,,4447.0,0.744,1456.0,27.0,1.077,0.29
710317758,0,38,F,3,High School,Married,Unknown,Blue,29,4,2,2,11327.0,1528.0,9799.0,,2033.0,38.0,0.727,0.135
710319108,0,54,F,2,High School,Married,,Blue,47,4,2,3,1804.0,1298.0,506.0,0.758,4542.0,73.0,0.921,
710322033,0,52,F,1,High School,Married,,Blue,44,1,1,1,2563.0,1765.0,798.0,0.857,4515.0,,0.925,0.689
710325258,0,52,,1,Unknown,Married,$80K - $120K,Silver,36,6,1,0,34516.0,1847.0,32669.0,0.527,3284.0,65.0,0.477,0.054
710327508,0,44,F,4,Uneducated,Single,Less than $40K,Blue,36,5,2,4,1687.0,1290.0,397.0,,4247.0,87.0,0.706,0.765
710335983,0,57,F,0,High School,Divorced,,Blue,36,5,1,3,3532.0,869.0,2663.0,1.038,,64.0,0.778,
710342508,0,48,F,2,Uneducated,Married,,Blue,36,3,3,4,1593.0,,1593.0,,4004.0,,,
710345808,0,41,M,4,Uneducated,Divorced,$80K - $120K,Blue,36,6,2,2,30030.0,2028.0,28002.0,0.601,1828.0,38.0,1.111,0.068
710349258,0,45,F,3,High School,Single,,Blue,36,3,2,2,2589.0,2052.0,537.0,0.636,4133.0,68.0,,0.793
710353233,0,48,M,3,College,Divorced,$60K - $80K,Blue,39,4,3,2,13233.0,1106.0,12127.0,,4288.0,,0.621,0.084
710357208,0,49,M,4,Uneducated,Married,$80K - $120K,Blue,39,2,3,2,8561.0,915.0,7646.0,0.637,,,0.491,0.107
710364258,0,53,,2,Uneducated,Married,,Blue,41,4,2,2,15815.0,,14598.0,1.266,,48.0,,0.077
710369658,0,50,M,3,Unknown,Married,,Blue,36,4,3,2,3276.0,,923.0,0.725,4488.0,92.0,0.736,0.718
710370483,0,39,F,4,College,Married,Less than $40K,Blue,31,4,3,3,1888.0,,596.0,0.772,,33.0,,0.684
710371683,0,51,M,4,Doctorate,Married,$60K - $80K,Blue,36,2,1,2,3451.0,2006.0,1445.0,0.555,4097.0,67.0,0.763,0.581
710374008,0,53,M,1,Graduate,Single,$80K - $120K,Blue,47,1,1,2,34516.0,,32933.0,0.631,12906.0,,0.639,0.046
710375283,0,26,F,0,Uneducated,Single,$40K - $60K,Blue,18,4,3,2,2033.0,,562.0,0.672,2236.0,,,
710376708,0,50,F,5,Uneducated,Single,Less than $40K,Blue,33,4,3,3,2837.0,1377.0,1460.0,0.564,3928.0,54.0,0.8,
710383158,0,49,M,3,Uneducated,Single,$80K - $120K,Silver,41,4,1,2,34516.0,0.0,34516.0,,,,0.516,0.0
710387583,0,55,M,0,High School,Married,,Blue,35,5,1,4,3864.0,1901.0,1963.0,0.289,1018.0,32.0,0.391,
710395233,0,42,F,2,Graduate,Single,Unknown,Silver,36,2,2,3,34516.0,1066.0,33450.0,0.846,8657.0,,0.75,0.031
710401458,0,53,M,3,Unknown,Married,$80K - $120K,Blue,40,2,2,3,16747.0,0.0,16747.0,0.801,4350.0,,0.767,0.0
710402508,0,52,M,0,Unknown,Married,$80K - $120K,Blue,36,4,3,4,4675.0,,4675.0,0.863,3487.0,69.0,,0.0
710404533,0,50,M,2,Graduate,Married,$80K - $120K,Blue,37,6,2,1,1438.3,,576.3,,1391.0,40.0,0.212,0.599
710405808,0,48,M,2,Graduate,Divorced,Less than $40K,Blue,36,1,3,2,3442.0,1229.0,2213.0,0.81,,,0.724,0.357
710406633,1,51,F,3,Uneducated,Married,Unknown,Blue,36,3,3,2,3664.0,0.0,3664.0,0.839,1168.0,31.0,0.409,0.0
710410158,1,49,M,2,Graduate,Unknown,$80K - $120K,Blue,38,3,4,3,34516.0,0.0,34516.0,0.482,1592.0,35.0,0.346,0.0
710411358,1,39,F,4,College,Married,$40K - $60K,Blue,28,4,2,4,7596.0,2199.0,5397.0,0.633,2164.0,45.0,0.5,
710413533,0,56,M,2,Graduate,Married,,Blue,51,3,3,3,12186.0,1080.0,11106.0,,4785.0,66.0,0.65,0.089
710416533,0,58,F,3,Unknown,Single,$40K - $60K,Blue,52,4,1,1,1454.0,888.0,566.0,1.19,3060.0,56.0,0.647,0.611
710424408,0,63,M,2,Graduate,Married,Less than $40K,Blue,36,5,2,4,2743.0,1815.0,928.0,,1210.0,,,0.662
710428308,0,55,,4,High School,Single,$60K - $80K,Blue,51,4,1,4,2001.0,1553.0,448.0,0.482,1910.0,51.0,0.7,
710436108,0,41,M,4,High School,Unknown,$40K - $60K,Blue,29,5,4,2,3600.0,,2854.0,0.824,4184.0,,0.694,0.207
710438358,1,42,F,1,Uneducated,Single,Less than $40K,Blue,35,4,3,3,3241.0,0.0,3241.0,0.442,2152.0,43.0,0.303,
710439483,0,51,F,2,Graduate,Single,Less than $40K,Blue,39,3,4,2,2581.0,1722.0,859.0,0.765,4431.0,79.0,0.717,0.667
710445183,0,44,M,5,Doctorate,Single,$120K +,Blue,31,5,1,2,7567.0,,5071.0,0.709,4076.0,,0.579,0.33
710449983,0,38,M,2,High School,Married,$120K +,Blue,29,4,1,2,2818.0,1656.0,1162.0,1.404,,45.0,,
710451708,0,32,M,1,Graduate,Married,$40K - $60K,Blue,24,1,1,2,9711.0,,8739.0,,,115.0,0.742,0.1
710453283,0,40,F,3,Uneducated,Single,Less than $40K,Blue,27,5,4,2,2035.0,,2035.0,0.779,4107.0,82.0,0.783,
710455608,1,40,,3,High School,Single,,Blue,36,2,3,2,4620.0,0.0,4620.0,0.654,6644.0,,0.694,0.0
710456658,0,50,F,4,Graduate,Married,,Blue,31,4,2,1,2080.0,1799.0,281.0,0.651,5130.0,82.0,0.864,0.865
710458758,0,65,F,0,Graduate,Married,,Blue,53,5,3,5,4161.0,2491.0,1670.0,0.41,1203.0,30.0,0.579,0.599
710461083,0,56,F,2,Graduate,Single,Less than $40K,Blue,46,4,1,3,1438.3,0.0,1438.3,0.622,,,0.826,0.0
710462433,0,45,M,4,Graduate,Single,$60K - $80K,Blue,30,6,2,2,17625.0,894.0,16731.0,,1773.0,39.0,1.053,0.051
710463408,0,47,M,3,Unknown,Married,,Blue,36,3,2,3,9683.0,1116.0,8567.0,,15627.0,104.0,0.825,0.115
710464683,0,45,F,3,Post-Graduate,Married,Less than $40K,Blue,32,2,3,2,2726.0,,599.0,0.814,5578.0,89.0,0.854,0.78
710466633,0,55,F,3,High School,Married,Less than $40K,Blue,44,5,1,1,1438.3,0.0,1438.3,0.575,4755.0,,,0.0
710475408,0,33,M,3,High School,Married,$60K - $80K,Blue,25,5,2,2,14918.0,2028.0,12890.0,1.342,2171.0,,1.059,
710476908,0,39,F,3,Graduate,Married,,Blue,28,3,3,3,9371.0,1066.0,8305.0,,4754.0,78.0,0.857,0.114
710481333,1,50,F,4,High School,Married,Less than $40K,Blue,36,5,3,5,2690.0,1614.0,1076.0,0.513,2272.0,57.0,0.541,0.6
710482533,0,26,M,0,Unknown,Married,$120K +,Blue,17,4,2,1,30928.0,,28923.0,0.52,3863.0,72.0,0.756,0.065
710484408,1,39,M,4,Post-Graduate,Married,$120K +,Blue,29,6,3,3,8700.0,1742.0,6958.0,0.454,,50.0,0.613,0.2
710487033,0,44,F,2,High School,Married,,Blue,28,2,3,3,1438.3,0.0,1438.3,0.926,,78.0,0.773,0.0
710490708,0,54,M,3,High School,Single,$80K - $120K,Blue,36,4,1,3,17686.0,0.0,17686.0,0.733,,46.0,,
710492733,0,29,M,0,Post-Graduate,Single,$40K - $60K,Blue,19,4,1,2,13632.0,,12150.0,0.893,,,,0.109
710493558,1,46,,1,Post-Graduate,Married,$40K - $60K,Blue,38,3,2,2,1803.0,0.0,1803.0,,1979.0,37.0,0.321,
710497608,0,38,M,2,Uneducated,Single,$40K - $60K,Blue,36,5,1,2,7756.0,1670.0,6086.0,,,51.0,0.545,
710500983,1,43,M,2,College,Single,$80K - $120K,Blue,34,2,4,3,4617.0,1035.0,3582.0,0.36,1779.0,35.0,0.591,0.224
710503308,0,48,F,2,Graduate,Single,Unknown,Blue,29,6,1,2,9554.0,2337.0,7217.0,0.79,4049.0,,,0.245
710504283,0,50,M,1,Uneducated,Married,$80K - $120K,Blue,39,6,3,4,14817.0,,13354.0,0.795,,70.0,0.628,
710505483,0,46,M,3,Uneducated,Married,$60K - $80K,Blue,36,4,3,3,11117.0,0.0,11117.0,,3099.0,69.0,0.816,0.0
